ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:  158080      1275.4363      3282.9186      3693.3416       188.7919        -938578.4374     84988.1138         0.0000         0.0000    149257.5509        -695892.2844       298.8036   -845149.8353   -695541.2024       298.8144            -30.6450         2.5776   2460919.7745        -8.2506        -8.1691
ENERGY:  158120      1298.4780      3317.7978      3678.7339       206.3644        -939168.5827     85071.2860         0.0000         0.0000    149661.8393        -695934.0832       299.6130   -845595.9225   -695607.6070       299.1842            -26.3266         7.6064   2461217.8261         6.7530         6.9091
ENERGY:  158160      1241.6854      3318.5676      3692.1968       191.2343        -938803.6469     84919.0144         0.0000         0.0000    149250.8816        -696190.0667       298.7903   -845440.9483   -695842.2408       299.1739            -13.7144        17.6926   2461832.4983       -16.8695       -16.8588
ENERGY:  158200      1325.8784      3320.9921      3703.1355       196.5104        -938854.8584     84826.1185         0.0000         0.0000    149423.1751        -696059.0484       299.1352   -845482.2235   -695704.3982       298.7932            -78.1198       -44.4015   2461590.8680       -15.0196       -15.0880
ENERGY:  158240      1258.1543      3397.7546      3703.6595       197.0190        -939063.4869     84905.9326         0.0000         0.0000    149643.7975        -695957.1695       299.5769   -845600.9670   -695610.7006       299.1565            -17.9016        16.0146   2458666.1917        -2.6544        -2.6004
ENERGY:  158280      1233.3505      3373.9242      3721.9676       196.1832        -938359.2999     84169.6573         0.0000         0.0000    149558.3441        -696105.8730       299.4058   -845664.2171   -695752.4313       298.8344            -88.1484       -54.8535   2459970.8072       -15.5316       -15.5736
ENERGY:  158320      1307.9242      3297.5004      3727.7612       199.9991        -938989.1610     85243.6028         0.0000         0.0000    149181.1142        -696031.2593       298.6506   -845212.3734   -695690.7907       298.8234             -0.5308        32.6603   2460335.1499        10.9380        10.9775
ENERGY:  158360      1282.3150      3252.2500      3717.6186       204.8668        -938925.3002     84909.0143         0.0000         0.0000    149600.3404        -695958.8952       299.4899   -845559.2356   -695611.2880       299.3291            -36.0733        -2.1890   2460231.0347        22.2860        22.3743
ENERGY:  158400      1274.4788      3382.4676      3695.7457       189.5594        -938731.6599     84732.6384         0.0000         0.0000    149438.4924        -696018.2777       299.1658   -845456.7701   -695678.1242       299.3758            -23.4176         9.5770   2459645.3089         7.6571         7.4557
ENERGY:  158440      1215.2365      3323.0109      3674.7474       210.5522        -937964.0059     84310.6632         0.0000         0.0000    149401.9512        -695827.8445       299.0927   -845229.7957   -695484.1418       298.9035           -114.0619       -78.8565   2463695.9722       -15.3449       -15.4341
ENERGY:  158480      1233.8332      3342.6233      3691.7208       185.8283        -938757.8365     85123.8021         0.0000         0.0000    149420.0447        -695759.9841       299.1289   -845180.0288   -695419.0464       298.8199             -6.5389        27.6439   2461152.8221        -7.6083        -7.4078
ENERGY:  158520      1244.3213      3259.0695      3679.2619       207.8851        -938078.8986     85109.7105         0.0000         0.0000    148976.7416        -695601.9088       298.2415   -844578.6504   -695253.0802       298.6706             56.7777        91.8453   2459394.3185        -0.5425        -0.5535
ENERGY:  158560      1316.1517      3305.7659      3694.9733       210.2602        -938263.9527     84960.3150         0.0000         0.0000    149233.5977        -695542.8889       298.7557   -844776.4866   -695194.2385       298.7087              6.5143        42.0584   2458426.3795        28.1829        28.4413
ENERGY:  158600      1242.1891      3364.3750      3696.3563       191.8699        -938613.9908     85340.0729         0.0000         0.0000    149416.3254        -695362.8022       299.1215   -844779.1276   -695022.9283       298.9958             31.6689        62.6009   2458808.1365         3.0531         3.0257
ENERGY:  158640      1274.9482      3367.3011      3728.4498       194.9871        -938037.5403     84657.0433         0.0000         0.0000    149431.1832        -695383.6277       299.1512   -844814.8108   -695025.6015       298.8727             -5.0455        27.0871   2459640.6930       -10.1797       -10.1957
ENERGY:  158680      1334.2492      3425.3814      3695.7894       195.0617        -938245.5492     84614.7079         0.0000         0.0000    149693.3871        -695286.9726       299.6761   -844980.3597   -694930.7290       299.5874            -85.6508       -53.1812   2461864.2286         5.8649         5.8537
ENERGY:  158720      1261.3891      3382.9436      3698.2833       201.0069        -938305.5529     85012.4357         0.0000         0.0000    149537.8746        -695211.6197       299.3648   -844749.4943   -694854.7180       299.0812            -49.3222       -18.5670   2462711.5844        -7.5674        -7.7226
ENERGY:  158760      1256.7094      3329.7431      3714.2035       191.8674        -938455.2834     85252.1750         0.0000         0.0000    149645.6673        -695064.9177       299.5806   -844710.5850   -694702.4532       299.3436             10.2780        44.6225   2462141.8278         1.3502         1.4819
ENERGY:  158800      1268.2860      3389.6766      3734.6140       189.8639        -938096.4239     84856.3884         0.0000         0.0000    149590.0079        -695067.5872       299.4692   -844657.5951   -694737.0733       298.9724            -35.9051        -2.2121   2462084.0537       -19.1345       -19.0251
